sensor_id;temperatura;velocidad_viento;precipitacion;direccion_viento;tiempo_lectura
USW00003985;11,40;3,4;1,8;220;3/02/2024
USW00003985;12,20;4,4;0,0;300;4/02/2024
USW00003985;10,55;6,0;0,0;310;5/02/2024
USW00003985;12,80;0,7;0,0;110;6/02/2024
USW00003985;16,10;4,7;0,0;150;7/02/2024
USW00003985;16,65;4,1;0,0;220;8/02/2024
USW00003985;12,80;2,5;0,0;190;9/02/2024
USW00003985;8,30;2,0;10,7;90;10/02/2024
USW00003985;7,50;5,9;9,9;310;11/02/2024
USW00003985;8,10;5,7;0,0;290;12/02/2024
USW00003985;11,95;2,1;0,0;150;13/02/2024
USW00003985;16,10;4,2;0,0;200;14/02/2024
USW00003985;13,35;3,4;0,0;190;15/02/2024
USW00003985;4,45;6,7;0,0;350;16/02/2024
USW00003985;4,20;7,1;0,0;350;17/02/2024
USW00003985;10,85;1,8;0,0;330;18/02/2024
USW00003985;14,45;4,0;0,0;180;19/02/2024
USW00003985;20,00;3,5;0,0;170;20/02/2024
USW00003985;21,65;6,2;0,0;160;21/02/2024
USW00003985;15,00;5,5;0,0;290;22/02/2024
USW00003985;14,45;3,7;0,0;310;23/02/2024
USW00003985;20,85;1,8;0,0;160;24/02/2024
USW00003985;23,60;4,9;0,0;190;25/02/2024
USW00003985;21,40;4,4;0,0;180;26/02/2024
USW00003985;12,80;5,9;0,0;180;27/02/2024
USW00003985;8,05;6,8;0,0;330;28/02/2024
USW00003985;11,95;2,4;0,0;110;29/02/2024
USW00003985;18,60;2,6;0,0;160;1/03/2024
USW00003985;21,10;4,5;0,0;150;2/03/2024
USW00003985;22,20;6,2;0,0;170;3/03/2024
USW00003985;18,60;4,5;0,0;180;4/03/2024
USW00003985;17,50;2,3;0,0;360;5/03/2024
USW00003985;16,40;2,4;19,3;320;6/03/2024
USW00003985;14,45;2,9;15,0;120;7/03/2024
USW00003985;10,00;4,3;10,9;320;8/03/2024
USW00003985;9,45;6,1;0,0;310;9/03/2024
USW00003985;14,15;0,6;0,0;110;10/03/2024
USW00003985;0,00;2,6;0,3;150;11/03/2024
USW00003985;21,95;;0,0;;12/03/2024
USW00003985;23,35;5,8;0,0;150;13/03/2024
USW00003985;16,40;4,5;0,0;160;14/03/2024
USW00003985;14,15;4,2;0,0;20;15/03/2024
USW00003985;13,35;2,2;0,0;330;16/03/2024
USW00003985;9,70;4,3;0,3;20;17/03/2024
USW00003985;10,00;3,0;0,0;20;18/03/2024
USW00003985;15,55;1,9;0,0;180;19/03/2024
USW00003985;15,00;3,3;0,0;150;20/03/2024
USW00003985;16,10;2,4;1,3;140;21/03/2024
USW00003985;14,45;2,8;0,0;320;22/03/2024
USW00003985;16,95;2,7;0,0;340;23/03/2024
USW00003985;15,30;7,0;5,1;150;24/03/2024
USW00003985;8,90;4,3;6,4;300;25/03/2024
USW00003985;10,85;3,3;0,0;120;26/03/2024
USW00003985;13,05;1,4;0,0;100;27/03/2024
USW00003985;19,45;2,5;0,0;170;28/03/2024
USW00003985;21,65;7,4;0,0;170;29/03/2024
USW00003985;21,40;5,5;0,0;190;30/03/2024
USW00003985;22,50;5,3;0,0;160;31/03/2024
USW00003985;13,90;5,3;7,6;170;1/04/2024
USW00003985;15,25;5,6;0,0;330;2/04/2024
USW00003985;17,50;3,9;0,0;310;3/04/2024
USW00003985;19,45;1,4;0,0;260;4/04/2024
USW00003985;20,30;2,8;0,0;190;5/04/2024
USW00003985;18,05;6,8;0,0;160;6/04/2024
USW00003985;17,80;3,3;0,0;260;7/04/2024
USW00003985;18,60;2,6;2,3;130;8/04/2024
USW00003985;13,30;3,7;2,8;50;9/04/2024
USW00003985;15,85;4,4;0,8;310;10/04/2024
USW00003985;16,10;3,2;0,0;350;11/04/2024
USW00003985;21,10;3,2;0,0;190;12/04/2024
USW00003985;22,80;5,8;0,0;160;13/04/2024
USW00003985;23,35;4,8;0,0;140;14/04/2024
USW00003985;25,30;5,4;0,0;150;15/04/2024
USW00003985;24,45;4,3;0,0;150;16/04/2024
USW00003985;25,00;3,2;0,0;150;17/04/2024
USW00003985;17,75;4,6;;350;18/04/2024
USW00003985;12,75;3,8;0,0;350;19/04/2024
USW00003985;13,60;4,4;;40;20/04/2024
USW00003985;13,05;3,1;0,0;350;21/04/2024
USW00003985;18,90;2,6;0,0;160;22/04/2024
USW00003985;21,95;5,3;;170;23/04/2024
USW00003985;23,05;2,7;0,0;150;24/04/2024
USW00003985;23,05;5,2;0,0;150;25/04/2024
USW00003985;24,45;6,3;0,0;170;26/04/2024
USW00003985;21,65;7,1;0,5;150;27/04/2024
USW00003985;23,35;4,5;75,9;140;28/04/2024
USW00003985;23,35;1,4;0,0;130;29/04/2024
USW00003985;22,50;3,9;0,0;150;30/04/2024
USW00003985;21,40;3,7;;130;1/05/2024
USW00003985;21,65;3,7;10,2;140;2/05/2024
USW00003985;21,40;2,9;4,6;140;3/05/2024
USW00003985;22,20;2,2;33,0;160;4/05/2024
USW00003985;25,00;1,7;37,6;270;5/05/2024
USW00003985;27,80;5,0;0,0;160;6/05/2024
USW00003985;28,60;4,0;0,0;170;7/05/2024
USW00003985;23,05;4,2;;180;8/05/2024
USW00003985;21,40;3,0;0,0;350;9/05/2024
USW00003985;21,65;3,1;0,0;360;10/05/2024
USW00003985;18,90;1,6;1,3;110;11/05/2024
USW00003985;23,05;2,3;;130;12/05/2024
USW00003985;21,95;2,0;0,0;300;13/05/2024
USW00003985;24,15;1,7;0,0;280;14/05/2024
USW00003985;21,40;3,4;0,0;130;15/05/2024
USW00003985;21,95;3,4;0,8;340;16/05/2024
USW00003985;25,85;1,9;0,0;260;17/05/2024
USW00003985;26,40;2,6;0,0;190;18/05/2024
USW00003985;0,00;3,9;0,0;140;19/05/2024
USW00003985;27,50;;0,0;;20/05/2024
USW00003985;26,95;4,7;0,0;190;21/05/2024
USW00003985;26,95;3,8;0,0;190;22/05/2024
USW00003985;27,50;4,7;0,0;160;23/05/2024
USW00003985;27,50;4,7;0,3;170;24/05/2024
USW00003985;30,00;4,7;0,0;130;25/05/2024
USW00003985;28,60;5,8;0,8;150;26/05/2024
USW00003985;23,35;2,2;0,0;30;27/05/2024
USW00003985;25,00;4,4;;100;28/05/2024
USW00003985;23,05;2,4;2,5;130;29/05/2024
USW00003985;23,90;2,2;82,8;110;30/05/2024
USW00003985;24,45;3,0;8,9;100;31/05/2024
USW00003985;26,70;2,1;0,0;70;1/06/2024
USW00003985;26,40;4,0;0,3;120;2/06/2024
USW00003985;29,75;4,2;0,0;150;3/06/2024
USW00003985;26,95;6,3;0,0;150;4/06/2024
USW00003985;27,20;2,4;10,2;160;5/06/2024
USW00003985;27,50;0,9;0,0;100;6/06/2024
USW00003985;30,00;3,0;0,0;160;7/06/2024
USW00003985;28,90;4,4;0,0;180;8/06/2024
USW00003985;27,50;2,8;0,0;180;9/06/2024
USW00003985;24,15;2,4;0,0;350;10/06/2024
USW00003985;27,80;1,8;0,0;200;11/06/2024
USW00003985;28,35;1,1;0,0;120;12/06/2024
USW00003985;27,50;1,8;0,0;150;13/06/2024
USW00003985;26,40;0,9;0,0;90;14/06/2024
USW00003985;29,15;2,2;0,0;140;15/06/2024
USW00003985;0,00;4,3;0,0;160;16/06/2024
USW00003985;28,35;;0,0;;17/06/2024
USW00003985;25,55;5,3;0,0;160;18/06/2024
USW00003985;28,05;2,4;0,0;90;19/06/2024
USW00003985;28,05;2,5;0,0;150;20/06/2024
USW00003985;29,15;2,1;0,0;90;21/06/2024
USW00003985;29,70;2,6;0,0;170;22/06/2024
USW00003985;29,45;2,7;0,0;240;23/06/2024
USW00003985;30,85;2,6;0,0;140;24/06/2024
USW00003985;32,25;3,9;0,0;140;25/06/2024
USW00003985;31,40;3,8;0,0;190;26/06/2024
USW00003985;32,25;2,2;0,0;90;27/06/2024
USW00003985;32,25;4,3;0,0;180;28/06/2024
USW00003985;31,40;4,2;0,0;140;29/06/2024
USW00003985;31,10;3,2;0,0;170;30/06/2024
USW00003985;31,40;2,9;0,0;190;1/07/2024
USW00003985;31,40;4,2;0,0;150;2/07/2024
USW00003985;31,95;3,6;0,0;160;3/07/2024
USW00003985;26,95;3,6;0,0;190;4/07/2024
USW00003985;28,05;3,3;0,3;320;5/07/2024
USW00003985;30,00;2,1;0,0;110;6/07/2024
USW00003985;26,65;2,8;0,0;130;7/07/2024
USW00003985;28,60;3,6;0,3;20;8/07/2024
USW00003985;29,15;2,3;0,0;50;9/07/2024
USW00003985;29,45;2,0;0,0;120;10/07/2024
USW00003985;28,90;1,9;0,0;130;11/07/2024
USW00003985;29,45;3,0;0,0;150;12/07/2024
USW00003985;30,55;3,8;0,0;160;13/07/2024
USW00003985;31,10;4,2;0,0;160;14/07/2024
USW00003985;32,50;4,3;0,0;160;15/07/2024
USW00003985;26,65;4,5;0,0;210;16/07/2024
USW00003985;27,50;2,9;0,0;220;17/07/2024
USW00003985;28,05;1,7;0,0;10;18/07/2024
USW00003985;26,95;1,4;0,0;70;19/07/2024
USW00003985;27,20;2,0;0,0;130;20/07/2024
USW00003985;26,10;2,2;2,5;170;21/07/2024
USW00003985;26,65;2,1;1,8;130;22/07/2024
USW00003985;27,25;1,3;0,8;120;23/07/2024
USW00003985;27,80;1,0;0,0;80;24/07/2024
USW00003985;26,40;2,0;0,0;100;25/07/2024
USW00003985;26,70;1,4;0,0;120;26/07/2024
USW00003985;29,15;2,2;0,0;160;27/07/2024
USW00003985;30,55;5,0;0,0;170;28/07/2024
USW00003985;30,55;5,0;0,0;150;29/07/2024
USW00003985;30,85;5,5;0,0;170;30/07/2024
USW00003985;30,00;5,5;0,0;160;31/07/2024
USW00003985;30,55;4,2;0,0;140;1/08/2024
USW00003985;30,55;1,7;0,0;190;2/08/2024
USW00003985;29,45;2,7;4,8;350;3/08/2024
USW00003985;29,15;1,3;0,0;80;4/08/2024
USW00003985;30,00;1,2;0,0;140;5/08/2024
USW00003985;31,95;1,8;0,0;250;6/08/2024
USW00003985;32,20;2,5;0,0;140;7/08/2024
USW00003985;29,45;1,7;0,0;80;8/08/2024
USW00003985;30,55;2,2;0,0;10;9/08/2024
USW00003985;31,40;1,9;0,0;100;10/08/2024
USW00003985;30,85;3,8;0,0;120;11/08/2024
USW00003985;31,70;3,4;0,0;150;12/08/2024
USW00003985;31,95;3,7;0,0;140;13/08/2024
USW00003985;32,50;4,0;0,0;130;14/08/2024
USW00003985;33,35;3,7;0,0;150;15/08/2024
USW00003985;32,50;3,2;0,0;180;16/08/2024
USW00003985;33,05;3,0;0,0;150;17/08/2024
USW00003985;33,90;2,8;0,0;210;18/08/2024
USW00003985;32,50;3,2;0,0;240;19/08/2024
USW00003985;31,40;1,8;0,0;100;20/08/2024
USW00003985;33,60;3,8;0,0;110;21/08/2024
USW00003985;33,60;3,5;0,0;120;22/08/2024
USW00003985;31,65;5,1;0,0;130;23/08/2024
USW00003985;30,85;4,1;0,0;180;24/08/2024
USW00003985;30,00;2,4;0,0;130;25/08/2024
USW00003985;29,15;2,1;0,0;160;26/08/2024
USW00003985;28,60;1,9;3,8;80;27/08/2024
USW00003985;28,90;2,0;0,0;110;28/08/2024
USW00003985;28,35;2,4;0,0;90;29/08/2024
USW00003985;28,60;1,9;0,0;70;30/08/2024
USW00003985;27,50;2,2;7,4;40;1/09/2024
USW00003985;23,90;2,1;4,1;310;2/09/2024
USW00003985;23,60;2,6;1,5;360;3/09/2024
USW00003985;26,95;2,6;0,5;360;4/09/2024
USW00003985;27,50;2,2;0,0;360;5/09/2024
USW00003985;23,90;2,9;;360;6/09/2024
USW00003985;20,85;3,8;0,0;350;7/09/2024
USW00003985;20,30;1,7;0,0;30;8/09/2024
USW00003985;21,65;1,1;0,0;90;9/09/2024
USW00003985;22,80;0,5;0,0;80;10/09/2024
USW00003985;24,70;1,6;0,0;30;11/09/2024
USW00003985;26,10;1,7;0,0;20;12/09/2024
USW00003985;29,15;1,2;0,0;200;13/09/2024
USW00003985;28,90;0,7;0,0;150;14/09/2024
USW00003985;27,25;2,1;0,0;100;15/09/2024
USW00003985;26,40;1,3;0,0;30;16/09/2024
USW00003985;28,05;1,3;0,0;100;17/09/2024
USW00003985;30,55;2,6;0,0;120;18/09/2024
USW00003985;29,70;3,0;0,0;180;19/09/2024
USW00003985;28,60;2,7;0,0;160;20/09/2024
USW00003985;29,45;2,9;0,0;180;21/09/2024
USW00003985;23,60;2,8;0,0;320;22/09/2024
USW00003985;26,10;2,4;19,0;350;23/09/2024
USW00003985;21,65;0,6;0,0;250;24/09/2024
USW00003985;0,00;3,8;0,0;20;25/09/2024
USW00003985;0,00;;0,0;;26/09/2024
USW00003985;0,00;;0,0;;27/09/2024
USW00003985;0,00;;0,0;;28/09/2024
USW00003985;0,00;;0,0;;29/09/2024
USW00003985;23,90;;0,0;;30/09/2024
USW00003985;24,20;2,2;0,0;360;1/10/2024
USW00003985;25,55;0,5;0,0;130;2/10/2024
USW00003985;24,20;1,4;0,0;100;3/10/2024
USW00003985;23,60;0,9;0,0;60;4/10/2024
USW00003985;25,30;0,9;0,0;90;5/10/2024
USW00003985;24,45;1,0;0,0;110;6/10/2024
USW00003985;23,05;1,4;0,0;40;7/10/2024
USW00003985;23,05;0,9;0,0;100;8/10/2024
USW00003985;25,30;1,0;0,0;150;9/10/2024
USW00003985;25,30;2,4;0,0;140;10/10/2024
USW00003985;26,95;3,2;0,0;160;11/10/2024
USW00003985;26,40;3,5;0,0;210;12/10/2024
USW00003985;21,40;2,7;0,0;250;13/10/2024
USW00003985;24,15;2,9;0,0;360;14/10/2024
USW00003985;13,35;3,0;0,0;30;15/10/2024
USW00003985;13,05;3,8;0,0;60;16/10/2024
USW00003985;18,05;2,3;0,0;140;17/10/2024
USW00003985;19,15;3,7;0,0;120;18/10/2024
USW00003985;18,35;2,2;0,0;90;19/10/2024
USW00003985;19,75;0,9;0,0;100;20/10/2024
USW00003985;25,55;3,1;0,0;130;21/10/2024
USW00003985;25,55;4,1;0,0;210;22/10/2024
USW00003985;24,70;2,8;0,0;160;23/10/2024
USW00003985;25,00;4,2;0,0;160;24/10/2024
USW00003985;21,95;3,5;0,0;160;25/10/2024
USW00003985;23,05;2,0;0,0;300;26/10/2024
USW00003985;25,55;1,0;0,0;170;27/10/2024
USW00003985;26,65;5,7;0,0;150;28/10/2024
USW00003985;26,95;7,5;0,0;150;29/10/2024
USW00003985;18,60;6,9;0,0;150;30/10/2024
USW00003985;17,20;3,7;6,9;340;31/10/2024
USW00003985;22,20;1,4;0,0;120;1/11/2024
USW00003985;10,25;4,3;0,0;140;2/11/2024
USW00013960;15,55;3,4;0,0;150;2/11/2023
USW00013960;18,05;4,3;0,0;160;3/11/2023
USW00013960;20,55;3,7;0,0;170;4/11/2023
USW00013960;22,75;3,8;0,0;170;5/11/2023
USW00013960;23,60;4,7;0,0;180;6/11/2023
USW00013960;25,00;4,8;0,0;180;7/11/2023
USW00013960;17,50;4,3;0,0;210;8/11/2023
USW00013960;13,90;3,6;7,6;350;9/11/2023
USW00013960;15,00;2,9;0,3;30;10/11/2023
USW00013960;14,70;2,4;0,0;140;11/11/2023
USW00013960;14,45;0,7;0,0;120;12/11/2023
USW00013960;15,25;1,7;0,0;80;13/11/2023
USW00013960;16,10;0,8;0,0;160;14/11/2023
USW00013960;13,90;0,9;0,0;60;15/11/2023
USW00013960;15,30;3,4;0,0;180;16/11/2023
USW00013960;16,70;2,8;0,0;160;17/11/2023
USW00013960;15,55;1,7;0,0;360;18/11/2023
USW00013960;18,60;4,2;2,0;160;19/11/2023
USW00013960;10,85;5,9;0,0;320;20/11/2023
USW00013960;9,15;7,1;0,0;340;21/11/2023
USW00013960;10,55;3,0;0,0;340;22/11/2023
USW00013960;11,70;2,9;0,0;140;23/11/2023
USW00013960;11,10;1,6;0,0;120;24/11/2023
USW00013960;6,40;2,6;4,3;120;25/11/2023
USW00013960;6,15;5,8;0,3;320;26/11/2023
USW00013960;9,75;0,9;0,0;10;27/11/2023
USW00013960;10,85;1,6;0,0;160;28/11/2023
USW00013960;14,70;2,8;0,0;160;29/11/2023
USW00013960;11,40;3,0;8,9;120;30/11/2023
USW00013960;11,95;3,5;0,0;300;1/12/2023
USW00013960;13,05;1,3;0,0;130;2/12/2023
USW00013960;10,80;2,8;0,0;360;3/12/2023
USW00013960;12,80;2,0;0,0;330;4/12/2023
USW00013960;12,75;1,7;0,0;340;5/12/2023
USW00013960;15,25;3,4;0,0;150;6/12/2023
USW00013960;21,65;5,1;0,0;180;7/12/2023
USW00013960;13,60;5,1;0,0;220;8/12/2023
USW00013960;6,65;5,5;0,0;340;9/12/2023
USW00013960;10,25;3,6;0,0;330;10/12/2023
USW00013960;11,70;2,8;0,0;150;11/12/2023
USW00013960;12,80;3,3;0,0;130;12/12/2023
USW00013960;12,75;3,5;0,0;110;13/12/2023
USW00013960;11,10;4,1;0,0;130;14/12/2023
USW00013960;9,75;3,9;12,7;150;15/12/2023
USW00013960;11,95;3,4;0,0;330;16/12/2023
USW00013960;11,10;0,9;0,0;230;17/12/2023
USW00013960;9,45;3,3;0,0;10;18/12/2023
USW00013960;13,60;3,6;0,0;140;19/12/2023
USW00013960;14,45;4,0;0,0;130;20/12/2023
USW00013960;16,95;3,4;19,8;140;21/12/2023
USW00013960;16,65;2,8;5,3;150;22/12/2023
USW00013960;13,60;3,7;4,6;150;23/12/2023
USW00013960;6,95;5,2;52,6;320;24/12/2023
USW00013960;6,15;6,0;0,0;320;25/12/2023
USW00013960;6,65;2,6;0,0;180;26/12/2023
USW00013960;5,30;4,1;0,0;330;27/12/2023
USW00013960;6,65;3,7;0,0;330;28/12/2023
USW00013960;9,45;3,9;0,0;290;29/12/2023
USW00013960;10,80;1,6;0,0;170;30/12/2023
USW00013960;4,70;2,1;0,0;20;31/12/2023
USW00013960;5,00;3,3;0,0;10;1/01/2024
USW00013960;8,85;1,9;9,4;320;2/01/2024
USW00013960;8,30;1,2;0,0;10;3/01/2024
USW00013960;8,35;3,4;0,0;130;4/01/2024
USW00013960;6,35;2,9;8,4;130;5/01/2024
USW00013960;7,80;3,6;0,0;320;6/01/2024
USW00013960;9,15;4,1;0,0;140;7/01/2024
USW00013960;5,30;6,4;21,1;290;8/01/2024
USW00013960;9,45;7,6;0,0;300;9/01/2024
USW00013960;12,50;3,7;0,0;210;10/01/2024
USW00013960;7,80;3,8;0,0;180;11/01/2024
USW00013960;6,15;6,2;7,6;310;12/01/2024
USW00013960;-7,95;4,7;0,0;330;13/01/2024
USW00013960;-7,65;4,9;0,0;350;14/01/2024
USW00013960;-6,85;5,5;0,3;10;15/01/2024
USW00013960;-1,05;4,1;0,0;340;16/01/2024
USW00013960;9,75;4,7;0,0;170;17/01/2024
USW00013960;2,00;4,2;0,0;180;18/01/2024
USW00013960;-1,90;5,8;0,0;350;19/01/2024
USW00013960;1,95;2,7;0,0;10;20/01/2024
USW00013960;3,10;4,7;2,0;130;21/01/2024
USW00013960;6,95;1,9;17,8;120;22/01/2024
USW00013960;9,15;1,9;10,9;330;23/01/2024
USW00013960;10,55;2,7;0,8;330;24/01/2024
USW00013960;10,25;2,1;0,3;310;25/01/2024
USW00013960;6,95;2,7;3,6;80;26/01/2024
USW00013960;8,90;5,9;16,3;330;27/01/2024
USW00013960;13,60;1,8;0,0;290;28/01/2024
USW00013960;15,55;0,9;0,0;280;29/01/2024
USW00013960;15,55;1,3;0,0;310;30/01/2024
USW00013960;15,55;1,5;0,0;120;31/01/2024
USW00013960;15,55;3,4;0,0;160;1/02/2024
USW00013960;15,55;4,3;12,2;270;2/02/2024
USW00013960;13,60;3,5;4,6;140;3/02/2024
USW00013960;12,25;5,3;0,8;320;4/02/2024
USW00013960;11,95;5,5;0,0;320;5/02/2024
USW00013960;15,00;1,3;0,0;130;6/02/2024
USW00013960;17,50;4,9;0,0;150;7/02/2024
USW00013960;16,65;3,7;0,0;260;8/02/2024
USW00013960;13,60;2,0;0,0;220;9/02/2024
USW00013960;8,05;2,5;10,2;120;10/02/2024
USW00013960;8,60;5,5;11,9;300;11/02/2024
USW00013960;9,45;6,4;0,0;320;12/02/2024
USW00013960;13,35;1,9;0,0;240;13/02/2024
USW00013960;16,40;4,1;0,0;160;14/02/2024
USW00013960;13,35;2,3;0,0;180;15/02/2024
USW00013960;4,15;6,0;0,0;10;16/02/2024
USW00013960;4,80;6,0;0,0;330;17/02/2024
USW00013960;11,65;2,0;0,0;340;18/02/2024
USW00013960;16,65;3,8;0,0;170;19/02/2024
USW00013960;20,80;3,2;0,0;180;20/02/2024
USW00013960;21,95;5,6;0,0;180;21/02/2024
USW00013960;16,40;5,5;0,0;330;22/02/2024
USW00013960;16,10;4,0;0,0;320;23/02/2024
USW00013960;21,65;2,3;0,0;180;24/02/2024
USW00013960;23,90;4,7;0,0;210;25/02/2024
USW00013960;23,05;4,2;0,0;180;26/02/2024
USW00013960;13,85;4,6;0,0;220;27/02/2024
USW00013960;8,90;5,6;0,0;340;28/02/2024
USW00013960;13,35;3,4;2,5;70;29/02/2024
USW00013960;19,15;3,4;0,0;160;1/03/2024
USW00013960;21,70;4,7;0,0;160;2/03/2024
USW00013960;23,85;6,0;0,0;180;3/03/2024
USW00013960;21,65;4,4;0,0;180;4/03/2024
USW00013960;18,05;2,6;0,0;310;5/03/2024
USW00013960;17,50;3,5;2,0;220;6/03/2024
USW00013960;14,75;3,3;45,2;310;7/03/2024
USW00013960;10,85;5,0;15,0;330;8/03/2024
USW00013960;11,65;6,1;0,0;340;9/03/2024
USW00013960;15,00;1,3;0,0;150;10/03/2024
USW00013960;18,05;3,4;1,8;170;11/03/2024
USW00013960;21,65;4,8;0,0;180;12/03/2024
USW00013960;23,90;5,9;0,0;160;13/03/2024
USW00013960;18,05;3,6;0,0;170;14/03/2024
USW00013960;15,00;4,3;11,7;10;15/03/2024
USW00013960;16,40;2,0;40,9;90;16/03/2024
USW00013960;11,40;3,6;0,5;20;17/03/2024
USW00013960;11,95;3,5;0,0;340;18/03/2024
USW00013960;17,20;2,6;0,0;170;19/03/2024
USW00013960;15,85;3,5;0,0;180;20/03/2024
USW00013960;16,70;3,1;24,1;150;21/03/2024
USW00013960;14,75;3,1;0,3;360;22/03/2024
USW00013960;17,20;2,6;0,0;130;23/03/2024
USW00013960;15,55;6,9;1,8;150;24/03/2024
USW00013960;9,75;5,4;21,1;320;25/03/2024
USW00013960;13,05;5,0;0,0;320;26/03/2024
USW00013960;15,00;2,3;0,0;130;27/03/2024
USW00013960;20,00;3,0;0,0;160;28/03/2024
USW00013960;21,40;6,8;0,0;180;29/03/2024
USW00013960;22,25;5,5;0,0;180;30/03/2024
USW00013960;23,60;4,8;0,0;180;31/03/2024
USW00013960;15,00;5,0;1,5;170;1/04/2024
USW00013960;16,35;5,9;0,0;320;2/04/2024
USW00013960;18,60;4,0;0,0;330;3/04/2024
USW00013960;22,20;1,3;0,0;160;4/04/2024
USW00013960;20,85;4,0;0,0;160;5/04/2024
USW00013960;21,10;6,3;0,0;180;6/04/2024
USW00013960;20,55;3,3;0,0;240;7/04/2024
USW00013960;18,10;3,3;1,0;150;8/04/2024
USW00013960;15,00;4,1;45,7;10;9/04/2024
USW00013960;16,10;5,3;9,1;310;10/04/2024
USW00013960;18,35;3,9;0,0;310;11/04/2024
USW00013960;22,25;3,2;0,0;180;12/04/2024
USW00013960;22,50;5,1;0,0;160;13/04/2024
USW00013960;23,35;5,2;0,0;160;14/04/2024
USW00013960;25,25;5,6;0,0;150;15/04/2024
USW00013960;25,25;4,3;1,3;160;16/04/2024
USW00013960;24,45;4,0;0,0;160;17/04/2024
USW00013960;19,45;4,5;0,0;340;18/04/2024
USW00013960;13,05;3,8;0,0;360;19/04/2024
USW00013960;14,70;4,0;107,2;80;20/04/2024
USW00013960;14,75;3,0;0,0;340;21/04/2024
USW00013960;19,40;3,0;0,0;150;22/04/2024
USW00013960;23,60;5,3;0,0;180;23/04/2024
USW00013960;23,60;3,4;0,0;160;24/04/2024
USW00013960;23,05;5,3;0,0;160;25/04/2024
USW00013960;24,70;6,0;2,0;180;26/04/2024
USW00013960;20,85;7,5;0,0;160;27/04/2024
USW00013960;23,90;4,9;62,5;290;28/04/2024
USW00013960;24,15;1,8;0,0;140;29/04/2024
USW00013960;24,45;4,4;0,0;150;30/04/2024
USW00013960;23,05;5,1;0,0;160;1/05/2024
USW00013960;24,15;4,2;18,5;150;2/05/2024
USW00013960;23,35;3,7;1,8;160;3/05/2024
USW00013960;23,05;3,8;32,5;140;4/05/2024
USW00013960;25,55;2,6;56,6;110;5/05/2024
USW00013960;28,05;6,3;0,0;180;6/05/2024
USW00013960;28,35;3,9;0,0;180;7/05/2024
USW00013960;23,60;4,6;2,0;180;8/05/2024
USW00013960;23,60;3,2;0,0;20;9/05/2024
USW00013960;23,05;3,4;0,0;70;10/05/2024
USW00013960;19,20;3,0;0,8;130;11/05/2024
USW00013960;23,30;2,6;19,8;150;12/05/2024
USW00013960;23,05;1,6;0,0;310;13/05/2024
USW00013960;25,25;3,0;0,0;290;14/05/2024
USW00013960;22,50;4,4;0,0;140;15/05/2024
USW00013960;23,60;3,8;12,2;340;16/05/2024
USW00013960;26,95;2,2;0,0;320;17/05/2024
USW00013960;28,05;3,0;0,0;140;18/05/2024
USW00013960;28,35;4,6;0,0;160;19/05/2024
USW00013960;27,75;5,9;0,0;150;20/05/2024
USW00013960;26,10;4,9;1,0;200;21/05/2024
USW00013960;27,20;3,7;4,6;180;22/05/2024
USW00013960;27,50;4,4;0,0;150;23/05/2024
USW00013960;27,50;4,9;0,0;180;24/05/2024
USW00013960;30,85;3,9;0,0;160;25/05/2024
USW00013960;30,30;5,2;1,8;180;26/05/2024
USW00013960;23,35;3,0;0,8;160;27/05/2024
USW00013960;25,85;5,2;26,2;330;28/05/2024
USW00013960;22,75;3,0;0,0;180;29/05/2024
USW00013960;24,45;3,3;54,6;360;30/05/2024
USW00013960;23,35;3,3;13,7;110;31/05/2024
USW00013960;25,30;2,2;26,9;10;1/06/2024
USW00013960;25,55;3,7;34,3;50;2/06/2024
USW00013960;26,95;4,5;4,8;160;3/06/2024
USW00013960;26,65;5,7;1,3;180;4/06/2024
USW00013960;28,10;2,8;39,4;40;5/06/2024
USW00013960;29,45;1,9;0,0;120;6/06/2024
USW00013960;30,85;3,5;0,0;160;7/06/2024
USW00013960;29,70;4,8;0,0;210;8/06/2024
USW00013960;27,50;2,9;0,0;150;9/06/2024
USW00013960;25,85;2,7;0,0;360;10/06/2024
USW00013960;27,75;2,2;3,8;200;11/06/2024
USW00013960;29,15;2,6;0,0;140;12/06/2024
USW00013960;29,75;2,5;0,0;140;13/06/2024
USW00013960;29,15;2,4;0,0;160;14/06/2024
USW00013960;29,45;3,5;0,0;130;15/06/2024
USW00013960;30,00;4,5;0,0;150;16/06/2024
USW00013960;28,85;6,5;0,0;150;17/06/2024
USW00013960;27,25;5,9;0,0;140;18/06/2024
USW00013960;29,45;4,0;0,0;110;19/06/2024
USW00013960;29,75;3,8;0,0;130;20/06/2024
USW00013960;30,85;3,5;0,0;130;21/06/2024
USW00013960;31,95;3,5;0,0;220;22/06/2024
USW00013960;31,65;2,8;0,0;170;23/06/2024
USW00013960;31,65;3,2;0,0;150;24/06/2024
USW00013960;32,50;4,2;0,0;160;25/06/2024
USW00013960;31,65;3,7;0,0;160;26/06/2024
USW00013960;32,50;3,7;0,0;120;27/06/2024
USW00013960;32,25;4,9;0,0;160;28/06/2024
USW00013960;32,80;4,3;0,0;180;29/06/2024
USW00013960;33,35;3,9;0,0;120;30/06/2024
USW00013960;33,05;3,3;0,0;140;1/07/2024
USW00013960;33,05;4,4;0,0;180;2/07/2024
USW00013960;32,80;4,3;0,0;160;3/07/2024
